u_id,log_id,sp_id,sp_shop_id,order_id,status,date,address,payer_id,pay_id,pay_amount,refer_id,coupon,amount
CUST00664,LOGI0014,P00758,SHOP0182,ORD03737,carted,2025-02-28,"Unit 9662 Box 0461, DPO AA 61001",CUST00664,PAY00664,49,,DISC10,5
CUST00162,LOGI0009,P00189,SHOP0148,ORD03738,carted,2025-04-05,"130 Jack Junctions Suite 748, Angelaview, NY 97846",CUST00162,PAY00162,134,AFF00026,DISC10,5
CUST00633,LOGI0004,P00344,SHOP0378,ORD03739,carted,2025-01-20,"USCGC Johnson, FPO AE 45326",CUST00633,PAY00633,40,,WELCOME5,3
CUST00991,LOGI0038,P00532,SHOP0231,ORD03740,completed,2025-02-12,"428 Keller Motorway Suite 547, Freemanburgh, ID 94731",CUST00991,PAY00991,465,,WELCOME5,5
CUST00364,LOGI0029,P00995,SHOP0499,ORD03741,completed,2025-01-20,"4223 Diana Lights, Port Amy, DE 05901",CUST00364,PAY00364,488,,DISC10,5
CUST00914,LOGI0019,P00725,SHOP0159,ORD03742,cancelled,2025-03-26,"435 Theresa Springs Apt. 609, North Taylor, DC 72528",CUST00914,PAY00914,216,AFF00261,,1
CUST00928,LOGI0043,P00001,SHOP0254,ORD03743,carted,2025-03-03,"892 Noble Fork Suite 388, New Travis, SD 06066",CUST00928,PAY00928,53,,DISC10,3
CUST00335,LOGI0027,P00403,SHOP0218,ORD03744,completed,2025-04-30,"4691 Jonathan Park, West Joyland, MS 66127",CUST00335,PAY00335,474,,,1
CUST00464,LOGI0005,P00123,SHOP0345,ORD03745,refunded,2025-05-01,"17756 Miller Loaf Suite 248, Arellanoburgh, NC 07365",CUST00464,PAY00464,121,,,5
CUST00557,LOGI0025,P00833,SHOP0153,ORD03746,cancelled,2025-01-07,"26674 Nicholas Crossroad, Hensleyton, MT 59930",CUST00557,PAY00557,23,AFF00159,DISC10,1
CUST00336,LOGI0013,P00700,SHOP0179,ORD03747,carted,2025-05-03,"0289 Hays Plains Suite 038, South Moniqueport, SD 49607",CUST00336,PAY00336,16,,,5
CUST00654,LOGI0049,P00218,SHOP0100,ORD03748,refunded,2025-03-20,"78843 Johnson Light, Jeromeville, MN 48771",CUST00654,PAY00654,27,,,4
CUST00533,LOGI0024,P00784,SHOP0352,ORD03749,cancelled,2025-04-06,"USCGC Murphy, FPO AP 99059",CUST00533,PAY00533,109,,WELCOME5,1
CUST00017,LOGI0039,P00165,SHOP0074,ORD03750,completed,2025-01-02,"7738 Schmidt Village Apt. 823, East Cindystad, KS 49752",CUST00017,PAY00017,490,,,3
CUST00580,LOGI0021,P00048,SHOP0072,ORD03751,cancelled,2025-05-09,"42795 Perez Parkways, North James, CT 09170",CUST00580,PAY00580,63,,,2
CUST00538,LOGI0005,P00138,SHOP0434,ORD03752,cancelled,2025-03-25,"538 Dennis Underpass, North Brenda, PA 18099",CUST00538,PAY00538,268,,,4
CUST00714,LOGI0019,P00743,SHOP0184,ORD03753,cancelled,2025-03-31,"30198 Rojas Locks Suite 373, West Andreahaven, ME 38445",CUST00714,PAY00714,233,AFF00237,DISC10,4
CUST00964,LOGI0043,P00055,SHOP0325,ORD03754,refunded,2025-01-20,"997 Hayes Dale, West Peter, RI 61598",CUST00964,PAY00964,459,,WELCOME5,1
CUST00564,LOGI0002,P00838,SHOP0115,ORD03755,completed,2025-05-03,"904 Swanson Green Apt. 261, West Rodneymouth, UT 33936",CUST00564,PAY00564,156,,WELCOME5,3
CUST00765,LOGI0001,P00328,SHOP0475,ORD03756,completed,2025-03-02,"09649 Daniels Trail, Lake Elizabethbury, ND 64832",CUST00765,PAY00765,219,,WELCOME5,4
CUST00682,LOGI0034,P00286,SHOP0261,ORD03757,refunded,2025-04-24,"094 Mcknight Spur, North Lori, MD 67933",CUST00682,PAY00682,193,,,4
CUST00701,LOGI0039,P00144,SHOP0309,ORD03758,cancelled,2025-02-07,"837 Salas Bridge Apt. 835, South Michael, VI 69993",CUST00701,PAY00701,472,AFF00268,WELCOME5,3
CUST00729,LOGI0005,P00111,SHOP0002,ORD03759,cancelled,2025-04-26,"1856 Adams Circle Suite 736, South Rodneyberg, VT 26396",CUST00729,PAY00729,282,,,5
CUST00456,LOGI0049,P00398,SHOP0266,ORD03760,refunded,2025-04-12,"8228 Amanda Pass, West Paula, AZ 21099",CUST00456,PAY00456,422,AFF00188,WELCOME5,4
CUST00886,LOGI0038,P00739,SHOP0080,ORD03761,carted,2025-04-23,"80254 Wagner Well, Nicholsonport, MA 87498",CUST00886,PAY00886,418,,WELCOME5,2
CUST00054,LOGI0018,P00122,SHOP0377,ORD03762,completed,2025-02-05,"86435 Robert Spurs, Danielstad, IL 85086",CUST00054,PAY00054,342,,DISC10,4
CUST00233,LOGI0038,P00482,SHOP0295,ORD03763,cancelled,2025-02-20,"4455 Lawrence Wells Apt. 999, North Lawrence, OK 20508",CUST00233,PAY00233,225,,WELCOME5,3
CUST00155,LOGI0006,P00789,SHOP0127,ORD03764,carted,2025-05-10,"Unit 5032 Box 4563, DPO AA 72833",CUST00155,PAY00155,85,,DISC10,5
CUST00957,LOGI0021,P00629,SHOP0453,ORD03765,completed,2025-03-07,"35494 Monica Stream, Hollowayville, OK 28214",CUST00957,PAY00957,146,,DISC10,5
CUST00686,LOGI0009,P00004,SHOP0192,ORD03766,carted,2025-01-17,"286 Perez Junction, North Richardfort, MT 94155",CUST00686,PAY00686,476,,DISC10,1
CUST00347,LOGI0040,P00484,SHOP0295,ORD03767,completed,2025-04-20,"730 Duran Keys Apt. 521, West Gabriel, MH 58621",CUST00347,PAY00347,359,,WELCOME5,4
CUST00344,LOGI0038,P00419,SHOP0196,ORD03768,refunded,2025-04-10,"7719 Mitchell Station Apt. 768, New William, CT 13939",CUST00344,PAY00344,32,,WELCOME5,1
CUST00972,LOGI0020,P00157,SHOP0465,ORD03769,refunded,2025-04-06,"23553 Dustin Squares Suite 204, New Catherine, NC 44779",CUST00972,PAY00972,43,,,2
CUST00968,LOGI0039,P00498,SHOP0284,ORD03770,refunded,2025-01-01,"Unit 4563 Box 6882, DPO AE 32899",CUST00968,PAY00968,419,,,5
CUST00075,LOGI0049,P00370,SHOP0249,ORD03771,refunded,2025-04-19,"5723 Green Crossroad, Arianafort, MA 62175",CUST00075,PAY00075,199,,WELCOME5,5
CUST00967,LOGI0045,P00447,SHOP0098,ORD03772,completed,2025-02-15,"46732 Wright Ridge Apt. 393, Sarahfurt, MN 31864",CUST00967,PAY00967,111,,WELCOME5,3
CUST00549,LOGI0028,P00071,SHOP0342,ORD03773,cancelled,2025-04-04,"62697 Steven View Apt. 190, Bellburgh, IA 02038",CUST00549,PAY00549,94,,WELCOME5,4
CUST00557,LOGI0004,P00171,SHOP0330,ORD03774,carted,2025-03-27,"26674 Nicholas Crossroad, Hensleyton, MT 59930",CUST00557,PAY00557,85,,WELCOME5,1
CUST00163,LOGI0032,P00102,SHOP0411,ORD03775,cancelled,2025-02-18,"2292 Robert Square Suite 954, Maloneberg, ND 37732",CUST00163,PAY00163,82,AFF00261,,5
CUST00645,LOGI0031,P00045,SHOP0124,ORD03776,refunded,2025-05-01,"642 Kathleen Wells Suite 908, Mariaberg, WY 74361",CUST00645,PAY00645,70,,WELCOME5,5
CUST00572,LOGI0024,P00979,SHOP0121,ORD03777,cancelled,2025-02-19,"210 Anderson Gateway, Port Alejandro, RI 83665",CUST00572,PAY00572,423,,,4
CUST00026,LOGI0038,P00356,SHOP0422,ORD03778,refunded,2025-05-07,"92084 Kirsten Forest Apt. 184, Lamchester, WY 63850",CUST00026,PAY00026,441,,WELCOME5,3
CUST00758,LOGI0035,P00649,SHOP0335,ORD03779,completed,2025-03-29,"0729 Fletcher Square Suite 802, East Candaceshire, MT 97759",CUST00758,PAY00758,448,AFF00029,WELCOME5,1
CUST00384,LOGI0012,P00539,SHOP0086,ORD03780,refunded,2025-03-24,"PSC 4858, Box 9044, APO AA 41266",CUST00384,PAY00384,35,,WELCOME5,2
CUST00112,LOGI0008,P00748,SHOP0092,ORD03781,refunded,2025-01-29,"289 Raymond Knoll Apt. 826, New Heidi, LA 87253",CUST00112,PAY00112,82,,DISC10,3
CUST00372,LOGI0013,P00598,SHOP0146,ORD03782,cancelled,2025-02-22,"433 Keith Grove, Grahamville, GA 89135",CUST00372,PAY00372,47,,DISC10,2
CUST00399,LOGI0013,P00305,SHOP0369,ORD03783,cancelled,2025-04-11,"0101 Sandoval Square Apt. 161, New Erin, NE 87257",CUST00399,PAY00399,401,,DISC10,3
CUST00653,LOGI0023,P00685,SHOP0310,ORD03784,completed,2025-02-26,"1479 Jeremy Glens, East Brian, NH 39249",CUST00653,PAY00653,225,,WELCOME5,3
CUST00219,LOGI0015,P00527,SHOP0314,ORD03785,carted,2025-01-16,"984 Sherri Spring, New Lori, MN 18166",CUST00219,PAY00219,468,,,3
CUST00634,LOGI0003,P00237,SHOP0061,ORD03786,completed,2025-01-28,"PSC 8433, Box 7546, APO AP 82549",CUST00634,PAY00634,222,,DISC10,5
CUST00434,LOGI0025,P00447,SHOP0098,ORD03787,refunded,2025-03-07,"22767 Woodard Loop, West Jessica, MP 06209",CUST00434,PAY00434,492,,,5
CUST00695,LOGI0030,P00493,SHOP0065,ORD03788,cancelled,2025-01-22,"57794 Susan Springs, South Johnny, WA 27786",CUST00695,PAY00695,243,,,1
CUST00002,LOGI0003,P00832,SHOP0179,ORD03789,carted,2025-01-28,"239 Trevor Trail, South Amber, GA 21039",CUST00002,PAY00002,200,,WELCOME5,4
CUST00221,LOGI0024,P00481,SHOP0113,ORD03790,carted,2025-03-24,"6902 Linda Shoal, North Catherinetown, IN 85948",CUST00221,PAY00221,44,AFF00216,WELCOME5,3
CUST00565,LOGI0039,P00322,SHOP0203,ORD03791,carted,2025-02-23,"69397 James Plaza Suite 250, Josephborough, MI 40961",CUST00565,PAY00565,387,,DISC10,2
CUST00453,LOGI0015,P00013,SHOP0275,ORD03792,refunded,2025-04-02,"08917 Petty Brooks Apt. 258, Port Josephborough, DC 36054",CUST00453,PAY00453,60,,DISC10,2
CUST00849,LOGI0041,P00060,SHOP0412,ORD03793,cancelled,2025-03-08,"3477 Brittany Row Suite 959, Houseview, PR 47155",CUST00849,PAY00849,29,AFF00152,DISC10,3
CUST00880,LOGI0001,P00415,SHOP0228,ORD03794,cancelled,2025-03-19,"PSC 2290, Box 1013, APO AE 80394",CUST00880,PAY00880,303,,,5
CUST00176,LOGI0001,P00073,SHOP0044,ORD03795,carted,2025-03-19,"9546 Brooks Knolls Suite 651, Port Tylerfurt, CA 55988",CUST00176,PAY00176,19,,DISC10,1
CUST00738,LOGI0027,P00371,SHOP0370,ORD03796,carted,2025-04-03,"160 Abigail Island, Markview, TN 44131",CUST00738,PAY00738,354,,DISC10,3
CUST00177,LOGI0017,P00108,SHOP0300,ORD03797,carted,2025-03-14,"Unit 6983 Box 1800, DPO AA 11710",CUST00177,PAY00177,94,,,3
CUST00472,LOGI0001,P00416,SHOP0107,ORD03798,cancelled,2025-01-13,"3230 Russo Extension, Turnerview, MT 21593",CUST00472,PAY00472,330,,WELCOME5,2
CUST00394,LOGI0019,P00153,SHOP0057,ORD03799,cancelled,2025-02-26,"4438 Sandoval Plaza Apt. 670, East Amandashire, SD 03928",CUST00394,PAY00394,363,,,2
CUST00529,LOGI0043,P00577,SHOP0033,ORD03800,cancelled,2025-01-01,"2389 Tyler Stravenue, Bradleyshire, HI 62083",CUST00529,PAY00529,320,,DISC10,3
CUST00625,LOGI0038,P00408,SHOP0187,ORD03801,refunded,2025-02-02,"149 Hernandez Road, Lake Michael, AZ 74733",CUST00625,PAY00625,368,,DISC10,2
CUST00009,LOGI0009,P00317,SHOP0407,ORD03802,refunded,2025-03-05,"USS Gallagher, FPO AA 83851",CUST00009,PAY00009,210,,WELCOME5,2
CUST00735,LOGI0013,P00314,SHOP0433,ORD03803,carted,2025-05-07,"84753 Martin Prairie, Hughesshire, OK 73671",CUST00735,PAY00735,97,,,1
CUST00201,LOGI0042,P00470,SHOP0083,ORD03804,carted,2025-02-20,"82808 Stacey Stravenue, Garzashire, TX 57275",CUST00201,PAY00201,456,,DISC10,1
CUST00924,LOGI0040,P00794,SHOP0279,ORD03805,refunded,2025-03-01,"458 Kathryn Key, Lopezton, AZ 68422",CUST00924,PAY00924,10,,,5
CUST00357,LOGI0015,P00507,SHOP0071,ORD03806,completed,2025-01-06,"976 Angela Corners, Andreabury, TN 39206",CUST00357,PAY00357,293,,DISC10,1
CUST00247,LOGI0018,P00325,SHOP0006,ORD03807,completed,2025-04-13,"221 Ramos Port Apt. 800, Ryantown, ND 18330",CUST00247,PAY00247,92,,WELCOME5,5
CUST00736,LOGI0020,P00783,SHOP0093,ORD03808,cancelled,2025-03-18,"620 Tracy Parks Suite 801, Mendezborough, IA 41192",CUST00736,PAY00736,202,,WELCOME5,2
CUST00964,LOGI0003,P00805,SHOP0305,ORD03809,refunded,2025-01-04,"997 Hayes Dale, West Peter, RI 61598",CUST00964,PAY00964,323,,WELCOME5,4
CUST00041,LOGI0031,P00066,SHOP0453,ORD03810,refunded,2025-05-06,"927 Katherine Fields, Lake Joseph, GU 45569",CUST00041,PAY00041,404,,WELCOME5,1
CUST00773,LOGI0014,P00601,SHOP0192,ORD03811,refunded,2025-03-29,"27149 Owens Branch, Yvonneberg, TX 83220",CUST00773,PAY00773,121,,DISC10,3
CUST00061,LOGI0040,P00807,SHOP0236,ORD03812,carted,2025-04-11,"77598 Matthew Dale, Rosestad, AL 19390",CUST00061,PAY00061,196,,,3
CUST00462,LOGI0022,P00041,SHOP0097,ORD03813,carted,2025-02-07,"PSC 9189, Box 8382, APO AP 01164",CUST00462,PAY00462,75,,WELCOME5,2
CUST00408,LOGI0048,P00866,SHOP0129,ORD03814,refunded,2025-01-27,"39643 Kathleen Plains, Lauraburgh, VI 63958",CUST00408,PAY00408,381,,,4
CUST00323,LOGI0005,P00679,SHOP0228,ORD03815,refunded,2025-02-05,"7929 Andrew Cape Apt. 227, Frederickstad, MN 08918",CUST00323,PAY00323,201,,WELCOME5,1
CUST00059,LOGI0023,P00911,SHOP0132,ORD03816,completed,2025-01-19,"134 Bell Islands, North Crystal, OK 72491",CUST00059,PAY00059,390,,WELCOME5,1
CUST00472,LOGI0012,P00683,SHOP0375,ORD03817,refunded,2025-01-02,"3230 Russo Extension, Turnerview, MT 21593",CUST00472,PAY00472,50,,WELCOME5,3
CUST00188,LOGI0047,P00134,SHOP0425,ORD03818,carted,2025-02-02,"693 Johnson Burgs, Jenniferhaven, DE 82429",CUST00188,PAY00188,272,,DISC10,4
CUST00005,LOGI0002,P00930,SHOP0283,ORD03819,cancelled,2025-04-02,"Unit 0367 Box 8120, DPO AA 03144",CUST00005,PAY00005,165,,WELCOME5,4
CUST00141,LOGI0010,P00730,SHOP0459,ORD03820,carted,2025-03-23,"59073 Christina Park, Lake Beth, DC 98389",CUST00141,PAY00141,327,,,2
CUST00708,LOGI0031,P00151,SHOP0404,ORD03821,cancelled,2025-01-15,"306 Adkins Mountain Apt. 140, Skinnermouth, CO 15061",CUST00708,PAY00708,357,,WELCOME5,1
CUST00939,LOGI0023,P00293,SHOP0440,ORD03822,cancelled,2025-01-23,"78529 Graves Square Suite 287, West Gregberg, WI 00700",CUST00939,PAY00939,62,,DISC10,4
CUST00984,LOGI0024,P00168,SHOP0494,ORD03823,refunded,2025-03-26,"5832 Amy Brooks Apt. 803, Audreyberg, NE 86826",CUST00984,PAY00984,278,,,5
CUST00707,LOGI0040,P00156,SHOP0233,ORD03824,carted,2025-02-08,"6881 Joseph Street Apt. 142, Martinview, MH 69289",CUST00707,PAY00707,391,,WELCOME5,2
CUST00566,LOGI0025,P00718,SHOP0396,ORD03825,carted,2025-01-13,"17449 Smith Oval, Olsonview, IA 82943",CUST00566,PAY00566,438,,,2
CUST00392,LOGI0030,P00436,SHOP0408,ORD03826,cancelled,2025-01-15,"582 Solis Courts Suite 559, South Kyleville, IN 15156",CUST00392,PAY00392,437,,DISC10,5
CUST00352,LOGI0013,P00902,SHOP0408,ORD03827,completed,2025-02-25,"4664 Cameron Track, West Josebury, ID 09503",CUST00352,PAY00352,197,,,1
CUST00921,LOGI0023,P00020,SHOP0491,ORD03828,cancelled,2025-03-23,"5681 Taylor Meadow Apt. 538, Millerport, NJ 17739",CUST00921,PAY00921,140,,WELCOME5,4
CUST00871,LOGI0040,P00422,SHOP0137,ORD03829,completed,2025-03-26,"25956 Buchanan River Apt. 925, Jacobside, NC 31212",CUST00871,PAY00871,74,,,4
CUST00483,LOGI0003,P00098,SHOP0454,ORD03830,cancelled,2025-01-23,"263 Salazar Ferry, East Christopherstad, PA 12341",CUST00483,PAY00483,41,,DISC10,3
CUST00006,LOGI0049,P00015,SHOP0054,ORD03831,cancelled,2025-02-16,"PSC 4046, Box 0028, APO AP 25628",CUST00006,PAY00006,110,AFF00006,WELCOME5,5
CUST00084,LOGI0042,P00248,SHOP0086,ORD03832,carted,2025-04-29,"5449 Wagner Plain Apt. 568, Aaronport, RI 79338",CUST00084,PAY00084,398,,,2
CUST00856,LOGI0049,P00878,SHOP0250,ORD03833,cancelled,2025-01-29,"Unit 8150 Box 3065, DPO AP 92894",CUST00856,PAY00856,240,,,2
CUST00964,LOGI0022,P00667,SHOP0333,ORD03834,carted,2025-01-07,"997 Hayes Dale, West Peter, RI 61598",CUST00964,PAY00964,80,,,4
CUST00253,LOGI0040,P00965,SHOP0445,ORD03835,refunded,2025-01-22,"91870 Chelsea Walk Suite 422, Garystad, KY 51506",CUST00253,PAY00253,222,,DISC10,3
CUST00545,LOGI0033,P00785,SHOP0152,ORD03836,cancelled,2025-05-05,"7077 Rebecca Mount Apt. 449, Sierraland, VI 43783",CUST00545,PAY00545,459,AFF00200,WELCOME5,1
CUST00076,LOGI0026,P00366,SHOP0351,ORD03837,refunded,2025-04-13,"81781 Hamilton Knoll, East Curtis, HI 47504",CUST00076,PAY00076,381,,DISC10,1
CUST00518,LOGI0008,P00182,SHOP0069,ORD03838,completed,2025-04-18,"711 Stacey Ridge Suite 147, Abigailville, NM 28652",CUST00518,PAY00518,78,,,1
CUST00491,LOGI0020,P00221,SHOP0015,ORD03839,cancelled,2025-03-14,"15594 Krystal Cove Suite 946, Foxburgh, MS 55653",CUST00491,PAY00491,155,,DISC10,3
CUST00586,LOGI0016,P00311,SHOP0302,ORD03840,refunded,2025-03-09,"PSC 2844, Box 6088, APO AP 83568",CUST00586,PAY00586,296,,,4
CUST00764,LOGI0021,P00980,SHOP0368,ORD03841,cancelled,2025-02-10,"42925 Yvonne Lake, Hallchester, NV 13781",CUST00764,PAY00764,20,,WELCOME5,5
CUST00541,LOGI0003,P00331,SHOP0228,ORD03842,cancelled,2025-05-06,"658 Audrey Square Apt. 276, Lake Lanceville, MS 15062",CUST00541,PAY00541,136,,DISC10,5
CUST00892,LOGI0023,P00448,SHOP0350,ORD03843,refunded,2025-01-24,"8408 Kathleen Flat, Virginiaberg, RI 44652",CUST00892,PAY00892,301,AFF00166,,5
CUST00866,LOGI0003,P00596,SHOP0324,ORD03844,carted,2025-02-11,"7891 Grimes Plaza Suite 803, Benjaminchester, WA 17552",CUST00866,PAY00866,143,AFF00216,WELCOME5,3
CUST00072,LOGI0031,P00213,SHOP0253,ORD03845,carted,2025-01-09,"3100 Darius Isle Suite 891, South William, TN 52536",CUST00072,PAY00072,340,,DISC10,1
CUST00740,LOGI0012,P00377,SHOP0395,ORD03846,refunded,2025-02-14,"6608 Weiss Parks Apt. 797, Cooperville, MA 89493",CUST00740,PAY00740,144,,WELCOME5,4
CUST00599,LOGI0015,P00061,SHOP0493,ORD03847,completed,2025-01-04,"0618 Dougherty Avenue, Johnsonville, LA 63091",CUST00599,PAY00599,462,AFF00184,,2
CUST00135,LOGI0024,P00051,SHOP0059,ORD03848,refunded,2025-05-03,"318 Chad Tunnel Suite 101, East Alexisburgh, AL 60541",CUST00135,PAY00135,323,,DISC10,3
CUST00292,LOGI0040,P00241,SHOP0286,ORD03849,carted,2025-03-23,"91060 Michael Course Suite 184, Lake Stephanie, AR 53883",CUST00292,PAY00292,359,,WELCOME5,4
CUST00816,LOGI0039,P00306,SHOP0468,ORD03850,refunded,2025-03-01,"40411 Smith Courts, Williamsstad, VA 94548",CUST00816,PAY00816,106,,DISC10,4
CUST00990,LOGI0019,P00325,SHOP0230,ORD03851,carted,2025-01-22,"95647 Miguel Landing Apt. 371, Lake Thomasmouth, CO 03461",CUST00990,PAY00990,173,,,4
CUST00306,LOGI0002,P00800,SHOP0280,ORD03852,completed,2025-03-27,"9111 Laura Brooks, Tabithaburgh, DC 26199",CUST00306,PAY00306,64,,,2
CUST00065,LOGI0005,P00908,SHOP0047,ORD03853,completed,2025-02-12,"Unit 5985 Box 0559, DPO AE 37530",CUST00065,PAY00065,339,,WELCOME5,1
CUST00412,LOGI0038,P00156,SHOP0109,ORD03854,cancelled,2025-01-24,"2721 Bautista Courts Apt. 882, Perryville, DE 65144",CUST00412,PAY00412,123,,,5
CUST00079,LOGI0012,P00218,SHOP0264,ORD03855,carted,2025-03-11,"8864 Waters Spring, Brendatown, FL 31673",CUST00079,PAY00079,170,AFF00178,DISC10,4
CUST00445,LOGI0015,P00789,SHOP0314,ORD03856,refunded,2025-01-03,"9536 Michael Rue, Lake Patrick, OH 99125",CUST00445,PAY00445,443,,,4
CUST00723,LOGI0032,P00032,SHOP0310,ORD03857,refunded,2025-01-21,"37924 Mack Locks Suite 547, Myerstown, ID 96261",CUST00723,PAY00723,59,,,1
CUST00341,LOGI0044,P00780,SHOP0472,ORD03858,cancelled,2025-03-29,"35340 Gilbert Harbors, Kaitlinborough, AK 60646",CUST00341,PAY00341,435,,,2
CUST00485,LOGI0015,P00866,SHOP0236,ORD03859,carted,2025-01-28,"88248 Dixon Gateway, Butlerstad, NJ 82032",CUST00485,PAY00485,279,,,2
CUST00603,LOGI0007,P00002,SHOP0285,ORD03860,cancelled,2025-01-27,"PSC 6426, Box 9357, APO AP 07738",CUST00603,PAY00603,223,AFF00278,DISC10,1
CUST00003,LOGI0009,P00434,SHOP0378,ORD03861,completed,2025-04-20,"70153 Melinda Prairie Suite 325, Port Melinda, LA 24620",CUST00003,PAY00003,369,,,1
CUST00482,LOGI0042,P00069,SHOP0272,ORD03862,cancelled,2025-03-08,"226 Beltran Extensions, Johnsonbury, MS 53068",CUST00482,PAY00482,138,,DISC10,4
CUST00411,LOGI0020,P00511,SHOP0008,ORD03863,refunded,2025-03-21,"7687 Joy Ways Suite 344, Lauraborough, PR 88392",CUST00411,PAY00411,48,,WELCOME5,4
CUST00670,LOGI0046,P00739,SHOP0258,ORD03864,carted,2025-01-18,"8216 Cooper Pass, Reneeshire, LA 90522",CUST00670,PAY00670,471,,DISC10,2
CUST00464,LOGI0003,P00192,SHOP0043,ORD03865,refunded,2025-03-11,"17756 Miller Loaf Suite 248, Arellanoburgh, NC 07365",CUST00464,PAY00464,438,,WELCOME5,4
CUST00776,LOGI0038,P00073,SHOP0044,ORD03866,cancelled,2025-03-02,"761 Eddie Cape, Frankside, CO 62803",CUST00776,PAY00776,151,,WELCOME5,3
CUST00109,LOGI0042,P00999,SHOP0149,ORD03867,refunded,2025-05-01,"7509 Travis Shore Apt. 494, North Jill, WY 73430",CUST00109,PAY00109,188,,WELCOME5,3
CUST00829,LOGI0024,P00944,SHOP0087,ORD03868,completed,2025-05-10,"Unit 5932 Box 7615, DPO AA 61920",CUST00829,PAY00829,395,,DISC10,5
CUST00589,LOGI0019,P00427,SHOP0351,ORD03869,carted,2025-05-05,"78052 Williams Walks, Sierraburgh, FM 88135",CUST00589,PAY00589,361,,,1
CUST00752,LOGI0040,P00745,SHOP0107,ORD03870,refunded,2025-04-23,"6303 Calvin Divide, North Jorgefurt, WI 84074",CUST00752,PAY00752,211,,WELCOME5,1
CUST00060,LOGI0022,P00242,SHOP0133,ORD03871,completed,2025-03-24,"55790 Huynh Expressway Apt. 888, West Daniel, MS 68524",CUST00060,PAY00060,377,,WELCOME5,1
CUST00791,LOGI0030,P00775,SHOP0187,ORD03872,cancelled,2025-01-05,"850 Kirk Shoal, North Christian, GU 31909",CUST00791,PAY00791,474,,WELCOME5,1
CUST00822,LOGI0044,P00932,SHOP0472,ORD03873,completed,2025-01-30,"43068 Castillo Mews Suite 754, Davidport, VT 79441",CUST00822,PAY00822,89,,,4
CUST00031,LOGI0027,P00776,SHOP0475,ORD03874,completed,2025-03-23,"43063 Christopher Via Suite 079, Deckerton, MS 70317",CUST00031,PAY00031,96,,,2
CUST00021,LOGI0034,P00020,SHOP0491,ORD03875,completed,2025-04-09,"6262 Michael Loaf Apt. 639, Jamesbury, HI 17418",CUST00021,PAY00021,170,,WELCOME5,4
CUST00324,LOGI0010,P00799,SHOP0208,ORD03876,refunded,2025-01-20,"068 Rich Island Suite 619, Port Russell, ME 58591",CUST00324,PAY00324,328,,DISC10,5
CUST00665,LOGI0002,P00207,SHOP0134,ORD03877,refunded,2025-04-11,"43039 Hunt Parks, South Jon, AR 71661",CUST00665,PAY00665,274,,DISC10,4
CUST00087,LOGI0027,P00332,SHOP0403,ORD03878,cancelled,2025-02-23,"89784 Eileen Alley, South Shellyborough, GU 12478",CUST00087,PAY00087,41,,DISC10,1
CUST00783,LOGI0002,P00360,SHOP0429,ORD03879,refunded,2025-01-02,"858 Derrick Tunnel, Markmouth, AR 25427",CUST00783,PAY00783,194,,,4
CUST00580,LOGI0027,P00390,SHOP0146,ORD03880,refunded,2025-03-23,"42795 Perez Parkways, North James, CT 09170",CUST00580,PAY00580,407,,,2
CUST00351,LOGI0038,P00882,SHOP0291,ORD03881,carted,2025-01-19,"56131 Connie Mill Apt. 471, East Raymondton, GA 40353",CUST00351,PAY00351,418,,,1
CUST00484,LOGI0007,P00127,SHOP0082,ORD03882,carted,2025-04-18,"881 Valerie River, Mackenzieshire, OR 19314",CUST00484,PAY00484,311,,WELCOME5,5
CUST00987,LOGI0021,P00627,SHOP0489,ORD03883,cancelled,2025-04-03,"28910 Timothy Shore Apt. 070, South Jeffreyview, WI 66915",CUST00987,PAY00987,306,,,5
CUST00643,LOGI0007,P00937,SHOP0232,ORD03884,cancelled,2025-03-21,"PSC 5183, Box 4171, APO AP 13288",CUST00643,PAY00643,203,,DISC10,4
CUST00915,LOGI0022,P00537,SHOP0291,ORD03885,completed,2025-05-04,"21899 Michael Orchard, Martinezview, OH 87202",CUST00915,PAY00915,190,,,4
CUST00595,LOGI0042,P00856,SHOP0225,ORD03886,refunded,2025-03-02,"9839 Joseph Mills Suite 138, Bishopburgh, AL 37369",CUST00595,PAY00595,291,,DISC10,1
CUST00026,LOGI0005,P00172,SHOP0397,ORD03887,refunded,2025-03-18,"92084 Kirsten Forest Apt. 184, Lamchester, WY 63850",CUST00026,PAY00026,213,,,2
CUST00617,LOGI0045,P00773,SHOP0448,ORD03888,cancelled,2025-01-27,"2963 Rubio Neck Suite 856, East Benjaminstad, ME 20646",CUST00617,PAY00617,98,,DISC10,5
CUST00884,LOGI0000,P00840,SHOP0077,ORD03889,completed,2025-03-13,"9745 Ashley Mill Apt. 840, Lake Jonathan, GU 57782",CUST00884,PAY00884,486,,DISC10,5
CUST00345,LOGI0040,P00338,SHOP0286,ORD03890,cancelled,2025-04-10,"40211 Hudson Centers, Cameronshire, VA 46213",CUST00345,PAY00345,282,,DISC10,2
CUST00589,LOGI0003,P00100,SHOP0396,ORD03891,completed,2025-03-31,"78052 Williams Walks, Sierraburgh, FM 88135",CUST00589,PAY00589,122,,DISC10,5
CUST00527,LOGI0003,P00011,SHOP0281,ORD03892,cancelled,2025-01-27,"422 Farrell Passage Apt. 013, East Nathan, NV 10871",CUST00527,PAY00527,485,,WELCOME5,3
